# Actuator to sensor matrix LABAO_S2
# One line of sensor movement per actuator 
  0.99   0.07  -0.10   0.12   0.36   1.07   0.17  -0.06   0.13  -0.77   0.39   0.58   0.22  -0.10   0.02  -0.53   0.87   0.76   0.60  -0.80  -1.96  -1.44   1.88   2.43   2.18  -1.29  -2.73  -1.11   3.89   2.68  -1.65  -2.57   1.84   0.29   0.79   0.03   0.22   1.60   0.43   0.59   1.33   0.05   0.79   0.56   0.82   0.45   0.35   0.51   0.32   0.97   1.65   1.24   0.78   1.32   0.10   0.13   2.58   2.52   1.22   0.37  -1.20  -2.18  -2.09  -1.14 
  1.02   0.05  -0.14  -0.08   0.36   1.18   0.04  -0.26   0.40  -0.59   0.40   0.35  -0.04  -0.20   0.06  -0.42   1.45   0.38  -0.15  -1.66  -1.79  -0.55   3.02   2.41  -1.34  -1.35  -1.60  -0.49   2.99  -2.24  -2.37  -1.73   1.95   0.26   0.76   0.01   0.30   2.04   0.42   0.52   1.17   0.11   1.51   0.73   0.72   0.39   0.22   0.29   0.56   1.92   1.84   0.64   0.33   0.07   1.35   1.49   2.50   1.19   0.12  -0.12  -2.34  -1.79  -0.96  -0.30 
  1.21   0.01  -0.18  -0.04   0.43   0.61  -0.26  -0.61   0.42  -0.65   0.58   0.11  -0.54  -0.30   0.10  -0.38   2.45  -0.50  -1.51  -1.94  -1.58  -0.39   5.16  -0.08  -2.91  -0.87  -1.20  -0.41   0.51  -2.74  -0.78  -0.56   2.51   0.35   0.72   0.01   0.48   1.68   0.86   0.62   1.23  -0.04   1.89   1.42   0.87   0.30   0.16   0.22   1.61   2.85   1.62   0.17   0.11  -0.38  -0.52  -1.55  -0.03   0.08  -0.05  -0.08  -3.52  -1.87  -0.68  -0.37 
  1.13  -0.07  -0.27  -0.29   0.49  -0.05  -0.79  -1.13   0.43  -0.75   0.62  -1.35  -1.48  -0.30  -0.07  -0.39   2.46  -3.15  -2.17  -1.89  -1.17  -0.30   2.43  -0.67  -2.25  -0.53  -1.09  -0.32  -0.14  -1.55  -0.43  -0.34   2.86   0.42   0.61  -0.00   1.48   1.34   0.91   0.68   1.05  -0.09   2.93   2.15   0.77   0.24   0.08   0.16  -0.26   0.58   0.12  -0.21  -0.01  -0.33  -3.08  -3.15  -1.20  -0.17  -0.11  -0.12  -2.43  -1.59  -0.58  -0.35 
  1.37  -0.46  -0.44  -0.24   1.88  -0.32  -1.28  -1.43   0.29  -0.87   2.20  -1.93  -2.44  -0.30   0.02  -0.42   2.39  -1.06  -1.81  -1.93  -0.90  -0.32   1.15  -0.07  -0.99  -0.34  -1.05  -0.26   0.13  -0.84  -0.27  -0.26   4.09   1.25   0.65  -0.05   1.92   2.38   1.54   0.78   1.11  -0.10   1.17   0.32   0.08   0.25   0.04   0.12  -2.07  -2.22  -0.90  -1.11  -0.10  -0.21  -1.94  -1.62  -1.25  -0.28  -0.14  -0.18  -1.31  -1.02  -0.48  -0.32 
  2.54  -1.71  -1.61  -0.94   3.14   1.79  -3.58  -2.21  -0.81  -0.96   2.27   0.02  -2.23  -0.69  -0.02  -0.58   2.13   0.24  -1.01  -1.85  -1.37  -0.38   1.00   0.16  -0.26  -0.27  -0.94  -0.27   0.22  -0.30  -0.22  -0.24   6.18   1.86   0.83  -0.10   0.23   2.84   1.32   0.69   0.65   0.23  -0.34  -2.12  -1.97  -0.26  -0.06   0.08  -2.03  -2.17  -1.36  -1.43  -0.25  -0.33  -1.02  -1.13  -0.79  -0.42  -0.24  -0.55  -1.04  -1.23  -0.49  -0.37 
  4.01   0.22  -1.78  -1.23   1.85   3.13   1.06  -3.22  -2.30  -1.41   1.03   1.70   0.39  -1.24  -0.09  -0.73   1.13   0.53   0.14  -1.37  -0.74  -0.42   0.56   0.29   0.08  -0.13  -0.92  -0.23   0.26   0.18  -0.13  -0.18   5.91   1.65   1.41  -0.11  -0.15   1.69   0.53   0.41  -0.06   0.04  -0.21  -1.23  -2.52  -1.72  -0.23  -0.01  -0.78  -0.66  -0.98  -1.61  -0.38  -0.41  -0.50  -1.10  -0.54  -0.63  -0.30  -0.63  -0.47  -0.59  -0.43  -0.38 
  3.19   0.77   0.37  -0.53   1.29   2.83   2.50   0.11  -3.27  -2.05   0.55   1.41   1.03   0.50  -0.61  -1.18   0.59   0.59   0.49  -0.24  -1.07  -0.91   0.58   0.34   0.23  -0.10  -0.77  -0.25   0.31   0.63  -0.08  -0.17   3.30   1.04   1.63   0.16   0.01   1.74   0.30   0.50   0.02   0.31  -0.04  -0.38  -1.60  -1.93  -1.25  -0.31  -0.19  -0.38  -0.86  -1.63  -1.13  -0.37  -0.38  -0.96  -0.50  -1.02  -0.44  -0.90  -0.43  -0.62  -0.46  -0.45 
  1.80   0.63   0.76   0.54   0.66   1.88   1.56   1.88  -1.02  -2.13   0.41   1.42   1.22   3.67  -1.16  -2.96   0.54   0.69   0.89   0.59  -1.39  -1.67   0.59   0.40   0.50   0.12  -0.60  -0.32   0.40   0.52  -0.01  -0.16   1.95   1.01   1.51   0.55   0.04   1.77   0.52   1.75   2.74   1.14   0.05   0.01  -0.50  -0.88  -1.41  -0.42  -0.05  -0.16  -0.59  -1.85  -2.48  -0.84  -0.26  -0.80  -0.49  -1.66  -1.48  -1.54  -0.40  -0.58  -0.57  -0.70 
  0.91   0.23   0.24   0.63   0.31   1.10   0.82   0.75   0.49  -0.66   0.20   0.59   0.55   2.16  -0.07   0.42   0.29   0.39   0.55   0.65   0.70   0.98   0.30   0.25   0.43   1.19   0.79   0.24   0.29   0.32   0.14   0.09   1.14   0.25   1.08   0.24   0.07   1.30   0.23   0.83   2.01   0.51   0.06   0.09   0.15   0.22   0.32   1.68   0.04   0.02  -0.16  -0.69  -1.13   0.11  -0.11  -0.30  -0.23  -0.36  -1.18  -2.03  -0.25  -0.37  -0.41  -0.74 
  0.97   0.15   0.12   0.42   0.28   0.98   0.44   0.40   0.36  -0.56   0.20   0.43   0.45   1.47   0.24   0.08   0.34   0.43   0.59   0.93   1.34   0.89   0.40   0.30   0.68   1.57   1.21   0.44   0.43   0.55   1.18   0.58   1.42   0.23   0.83   0.14   0.05   1.22   0.26   0.54   1.63  -0.05   0.06   0.12   0.24   0.39   1.62   1.98   0.05   0.07  -0.01   0.18   0.52   1.79  -0.07  -0.15  -0.15  -0.38  -1.12  -2.68  -0.26  -0.38  -1.14  -1.62 
  0.45   0.06   0.02   0.25   0.17   0.47   0.57   0.20   0.37  -0.36   0.14   0.24   0.24   0.29   0.15  -0.25   0.24   0.28   0.36   0.48   0.38  -0.08   0.31   0.21   0.50   1.34   0.69  -0.24   0.37   0.54   1.14   1.07   0.76   0.13   0.56   0.02   0.06   0.62   0.11   0.32   1.03   0.09   0.07   0.11   0.22   0.13   1.00   0.83   0.05   0.09   0.09   0.33   0.81   1.19  -0.06   0.10  -0.01   0.01   0.09  -0.42  -0.20  -0.25  -0.75  -1.03 
  0.51   0.05  -0.04   0.20   0.16   0.51   0.37   0.06   0.42  -0.42   0.15   0.22   0.19  -0.02   0.09  -0.26   0.29   0.31   0.31   0.20  -0.20  -0.54   0.37   0.29   0.67   1.58  -0.24  -0.77   0.65   1.53   1.94   0.36   0.92   0.11   0.58   0.03   0.08   0.72   0.13   0.28   0.95   0.05   0.13   0.15   0.25   0.14   0.28   0.42   0.10   0.20   0.26   0.58   0.69   0.59   0.01   0.28   0.26   1.60   1.85   0.75  -0.18  -0.07   0.66   1.90 
  0.66   0.04  -0.05   0.06   0.22   0.75   0.25  -0.02   0.36  -0.46   0.22   0.27   0.16   0.06   0.08  -0.32   0.46   0.41   0.42  -0.08  -0.98  -0.61   0.84   0.63   0.89   0.49  -1.41  -0.66   1.65   2.25   0.16  -2.12   1.04   0.17   0.42   0.02   0.13   1.13   0.22   0.35   1.08   0.17   0.30   0.30   0.38   0.26   0.25   0.37   0.21   0.38   1.05   0.70   0.52   0.37   0.10   0.20   0.97   2.18   1.27   0.38  -0.03   1.15   2.48   1.64 
  0.56   0.03  -0.05  -0.01   0.22   0.26   0.28  -0.10   0.32  -0.49   0.26   0.25   0.07  -0.08   0.02  -0.30   0.60   0.42   0.22  -0.60  -1.45  -0.46   1.58   1.65   0.25  -0.47  -1.02  -0.47   2.80  -0.49  -1.53  -2.02   1.13   0.15   0.30   0.03   0.18   0.49   0.22   0.36   1.08  -0.15   1.01   0.41   0.45   0.35   0.21   0.30   0.35   0.59   1.27   0.61   0.39   0.17   0.41   0.94   2.22   1.95   0.39   0.12   1.33   3.29   1.40   0.49 
  0.69   0.02  -0.08   0.06   0.20   0.80   0.00  -0.10   0.32  -0.37   0.25   0.16  -0.03  -0.09   0.11  -0.22   0.58   0.15  -0.03  -0.51  -0.77  -0.23   1.62   0.53  -0.53  -0.55  -1.13  -0.35  -0.56  -2.46  -0.91  -0.71   1.47   0.14   0.40  -0.01   0.18   1.42   0.26   0.29   0.75  -0.09   1.17   0.43   0.39   0.14   0.13   0.17   0.52   0.89   1.19   0.37   0.19  -0.19   1.51   1.07   1.37   0.85   0.16   0.03   3.44   1.65  -0.06  -0.08 
  0.80  -0.02  -0.11   0.03   0.21   0.22  -0.04  -0.17   0.30  -0.37   0.25  -0.04  -0.22  -0.15   0.08  -0.23   0.54  -0.32  -0.45  -1.43  -0.88  -0.25   1.43  -1.27  -2.15  -0.58  -0.96  -0.27  -3.77  -2.96  -0.65  -0.44   1.98   0.16   0.36   0.01   0.31   0.77   0.29   0.33   0.74   0.03   1.41   0.66   0.53   0.32   0.13   0.17   1.39   1.56   1.21   0.15   0.11  -0.02   3.77   1.55   0.44   0.25   0.04  -0.13   0.36  -0.17  -0.36  -0.19 
  0.31  -0.00  -0.07  -0.16   0.12   0.07  -0.07  -0.29  -0.09  -0.19   0.11  -0.13  -0.24  -0.07   0.03  -0.14   0.21  -0.30  -0.37  -0.46  -0.23  -0.14  -0.67  -1.13  -1.14  -0.28  -0.74  -0.14  -1.28  -1.26  -0.28  -0.20   0.87   0.12   0.32   0.02   0.25   0.33   0.19   0.22   0.08   0.08   1.08   0.44   0.59   0.37   0.04   0.06   0.72   0.45   0.53  -0.00   0.02  -0.06   0.91   0.13  -0.01   0.06   0.02  -0.06  -0.36  -0.25  -0.23  -0.13 
  0.34  -0.06  -0.14  -0.14  -0.12  -0.27  -0.76  -0.74  -0.08  -0.37  -0.85  -0.76  -0.50  -0.12   0.14  -0.18  -2.82  -1.78  -1.10  -0.50  -0.21  -0.14  -1.60  -0.50  -0.58  -0.23  -0.69  -0.16  -0.43  -0.98  -0.20  -0.16   1.19   0.18   0.25   0.01   0.66   0.37   0.36   0.36   0.15  -0.04   1.90   0.58   0.25   0.20   0.05   0.07   0.18   0.28  -0.06  -0.10   0.00  -0.06  -1.49  -1.44  -0.25  -0.04  -0.02  -0.04  -0.81  -0.29  -0.25  -0.15 
  0.30  -0.14  -0.21  -0.35  -0.96  -0.44  -1.06  -1.03  -0.15  -0.54  -2.13  -1.64  -0.93  -0.22  -0.05  -0.23  -1.23  -1.67  -1.12  -1.52  -0.56  -0.17  -0.24  -0.22  -0.39  -0.21  -0.29  -0.13  -0.04  -0.36  -0.17  -0.16   1.66   0.30   0.15  -0.01   1.96   1.54   0.45   0.45   0.13  -0.07   0.91   0.27   0.12   0.17   0.03   0.07  -1.86  -0.36  -0.32  -0.87  -0.03  -0.05  -1.39  -1.31  -0.32  -0.11  -0.09  -0.13  -0.52  -0.30  -0.26  -0.17 
 -1.12  -1.05  -0.70  -0.36  -0.04  -2.99  -1.70  -1.41  -0.06  -0.79   0.22  -1.45  -1.42  -0.34  -0.04  -0.33   0.47  -0.43  -0.57  -1.59  -0.34  -0.24   0.33   0.05  -0.26  -0.20  -0.84  -0.19   0.09  -0.51  -0.15  -0.17   2.88   0.97   0.39  -0.11   0.27   1.15   0.43   0.47   0.33  -0.04  -2.02  -1.30  -0.79   0.17  -0.01   0.07  -1.83  -1.26  -0.49  -1.10  -0.10  -0.13  -0.92  -1.32  -0.41  -0.20  -0.10  -0.17  -0.47  -0.31  -0.30  -0.23 
 -2.86  -2.34  -1.57  -0.90   1.46  -1.91  -2.01  -1.67  -0.62  -0.68   0.57  -0.33  -0.76  -0.43   0.03  -0.37   0.94  -0.02  -0.29  -1.43  -0.28  -0.23   0.35   0.09  -0.12  -0.13  -0.57  -0.16   0.15  -0.01  -0.11  -0.11   1.71   0.24   0.24  -0.15  -2.39  -2.29  -0.34   0.19   0.07   0.03  -1.58  -1.69  -1.21  -0.05  -0.05   0.04  -1.41  -0.75  -0.58  -1.12  -0.13  -0.15  -0.62  -0.71  -0.37  -0.23  -0.13  -0.25  -0.38  -0.34  -0.27  -0.21 
  2.27  -2.14  -2.09  -1.04   1.04   0.71  -1.32  -1.71  -1.39  -0.80   0.38   0.50  -0.13  -0.31   0.06  -0.37   0.44   0.16  -0.04  -1.15  -0.23  -0.22   0.25   0.19  -0.02  -0.09  -0.56  -0.14   0.11  -0.03  -0.08  -0.10   0.57  -0.31  -0.57  -0.31  -1.61  -2.28  -1.83  -0.29  -0.20   0.08  -0.34  -1.04  -1.35  -0.20  -0.14  -0.01  -0.39  -0.42  -0.49  -1.13  -0.16  -0.20  -0.34  -1.01  -0.29  -0.23  -0.13  -0.23  -0.26  -0.21  -0.21  -0.18 
  3.71   2.34  -1.97  -2.57   0.93   1.90   0.88  -1.34  -2.42  -1.21   0.41   1.16   0.42  -0.13   0.03  -0.66   0.39   0.35   0.20  -0.30  -0.30  -0.35   0.37   0.28   0.09  -0.03  -0.64  -0.16   0.20   0.04  -0.07  -0.12   1.02  -0.05  -1.30  -2.18  -0.93  -0.29  -1.32  -3.15  -1.05   0.08  -0.10  -0.44  -1.41  -1.22  -0.40  -0.22  -0.17  -0.34  -0.59  -1.20  -0.36  -0.36  -0.29  -1.08  -0.36  -0.41  -0.26  -0.56  -0.30  -0.28  -0.31  -0.29 
  1.50   1.26   1.51   0.75   0.51   1.52   0.83   0.58  -0.61  -1.67   0.25   0.79   0.49   0.78  -0.15  -0.62   0.30   0.29   0.26  -0.04  -0.18  -0.25   0.29   0.16   0.13   0.01  -0.49  -0.18   0.20   0.08  -0.03  -0.10   0.31   0.36  -0.37  -3.82  -0.08   1.08  -0.23  -1.68  -1.84  -1.01  -0.04  -0.17  -0.96  -0.45  -0.52  -0.65  -0.10  -0.18  -0.39  -0.94  -0.38  -0.73  -0.18  -0.33  -0.25  -0.33  -0.25  -0.25  -0.21  -0.22  -0.25  -0.26 
  1.45   0.51   1.97   2.74   0.41   1.59   0.74   1.87   2.27  -2.23   0.25   0.54   0.59   2.09  -1.02  -1.08   0.30   0.36   0.43   0.19  -0.03  -0.31   0.31   0.19   0.25   0.38  -0.04  -0.16   0.21   0.60   0.00  -0.07   1.37   0.45   1.03  -0.15   0.00   1.66   0.18  -0.01  -0.01  -0.30   0.04  -0.09  -0.30  -0.31  -0.89  -1.96  -0.05  -0.10  -0.34  -1.16  -1.19  -1.18  -0.14  -0.40  -0.27  -0.38  -0.44  -0.88  -0.23  -0.27  -0.29  -0.37 
  0.85   0.20   0.40   0.79   0.20   0.78   0.41   0.60   1.56  -0.65   0.13   0.25   0.32   1.75  -0.75  -0.46   0.17   0.19   0.27   0.22   0.15  -0.12   0.17   0.13   0.16   0.30   0.12  -0.07   0.14   0.28   0.02  -0.01   1.11   0.16   0.76   0.49   0.03   0.90   0.11   0.27   1.29  -0.01   0.03  -0.01  -0.06  -0.02  -0.22  -1.06  -0.01  -0.02  -0.13  -0.56  -0.78  -0.68  -0.06  -0.27  -0.12  -0.21  -0.32  -0.81  -0.12  -0.14  -0.17  -0.24 
