# Actuator to sensor matrix LABAO_S2
# One line of sensor movement per actuator 
  0.07   0.08  -0.04  -0.51   0.21   0.13   0.03  -0.03  -0.16  -0.24   0.40   0.47   0.13   0.00  -0.44  -0.28   0.54   0.99   0.69  -0.78  -1.01  -0.37   0.78   1.48   1.11  -0.89  -1.29  -1.47   1.63   2.00  -1.97  -1.81   0.40   0.39   0.34   0.66   0.31   0.22   0.75   0.55   0.17   0.18   0.30   0.52   0.30   0.35   0.24   0.74   0.19   0.37   0.73   0.70   0.51   0.12  -0.04   0.10   1.47   1.22   0.76   0.08  -0.64  -1.95  -1.69  -0.72 
  0.02  -0.01  -0.01  -0.06   0.25   0.09   0.06  -0.21  -0.08  -0.20   0.84   0.46   0.07  -0.12  -0.49  -0.22   1.08   0.93  -0.30  -0.96  -0.78  -0.33   1.28   1.55  -0.93  -0.91  -1.03  -0.60   1.83  -1.37  -1.85  -0.55   0.29   0.27   0.29   0.20   0.32   0.30   0.90   0.65   0.20   0.20   0.29   0.77   0.34   0.32   0.08   0.19   0.45   0.82   0.73   0.36   0.32   0.07   0.73   1.65   1.21   0.39   0.08  -0.07  -1.35  -1.77  -0.53  -0.08 
  0.20   0.01  -0.05  -0.47   0.44   0.03  -0.05  -0.27  -0.17  -0.37   1.03   0.23  -0.29  -0.16  -0.48  -0.26   1.47  -0.13  -0.81  -0.97  -0.62  -0.24   3.40  -0.45  -1.62  -0.49  -0.76  -0.52   0.04  -1.09  -0.93  -0.37   0.44   0.33   0.42   0.36   0.44   0.53   0.55   0.38   0.30   0.32   0.68   1.10   0.73   0.28   0.17   0.25   0.86   2.15   0.55   0.12  -0.08   0.09  -0.66  -0.80   0.05  -0.10  -0.13  -0.21  -1.89  -1.43  -0.36   0.12 
 -0.01  -0.12   0.07  -0.37   0.47  -0.08  -0.30  -0.34  -0.25  -0.17   0.87  -0.61  -0.99  -0.32  -0.50  -0.19   1.25  -1.84  -0.94  -0.62  -0.40  -0.18   1.05  -0.65  -0.99  -0.34  -0.54  -0.61  -0.17  -0.35  -0.47  -0.13   0.67   0.54   0.40   0.15   0.87   0.67   0.72   0.34  -0.02   0.11   1.93   1.31   0.49   0.18   0.02   0.40  -0.17   0.22  -0.04   0.17   0.32  -0.08  -1.69  -1.41  -0.63  -0.12   0.03  -0.20  -1.41  -1.00  -0.54  -0.32 
 -0.04  -0.06  -0.33  -0.55   0.93  -0.25  -0.45  -0.81  -0.22  -0.51   2.77  -1.59  -1.67  -0.47  -0.20  -0.33   1.28  -0.99  -0.87  -0.61  -0.48  -0.25   0.45  -0.25  -0.40  -0.31  -0.54  -0.47   0.11  -0.20  -0.15  -0.36   1.58   1.24   0.55   0.66   1.75   1.61   0.87   0.40   0.21   0.22   0.55   0.45   0.38   0.13  -0.06   0.16  -1.48  -1.35  -0.73  -0.18  -0.26  -0.07  -1.18  -1.14  -1.00  -0.43  -0.07  -0.42  -0.73  -0.86  -0.34  -0.23 
  0.33  -0.60  -0.55  -0.68   2.35   1.42  -1.91  -1.28  -0.33  -0.40   1.74  -0.19  -1.41  -0.78  -0.85  -0.29   0.62   0.07  -0.22  -0.42  -0.71  -0.34   0.29   0.09   0.01  -0.57  -0.32  -0.25   0.09  -0.04  -0.13  -0.15   3.01   1.66   0.67   0.60   0.78   1.56   0.88   0.47   0.18  -0.02  -0.39  -1.67  -0.77  -0.24  -0.02  -0.18  -0.72  -0.68  -0.71  -0.25  -0.28   0.09  -0.68  -0.48  -0.68  -0.55  -0.56  -0.28  -0.40  -0.27  -0.08   0.08 
  0.98   0.18  -0.67  -1.24   1.33   1.85   0.62  -2.46  -0.67  -0.63   0.78   1.01   0.48  -1.05  -1.00  -0.43   0.66   0.47   0.12  -0.27  -0.69  -0.33   0.36   0.34  -0.05   0.00  -0.40  -0.26   0.25   0.03  -0.07  -0.03   2.21   2.43   1.44   1.06   0.32   0.49   1.03   0.46   0.09   0.01  -0.24  -0.77  -1.80  -0.42  -0.08  -0.11  -0.16  -0.58  -0.87  -0.48  -0.67  -0.24  -0.43  -0.25  -0.48  -0.47  -0.15  -0.12  -0.52  -0.48  -0.31  -0.34 
  0.93   0.61   0.25  -1.68   0.65   1.11   1.71   0.65  -2.42  -1.43   0.84   0.82   1.28   0.00  -1.14  -0.70   0.65   0.80   0.21  -0.40  -0.76  -0.36   0.38   0.09   0.15  -0.02  -0.20  -0.40   0.07   0.10   0.00  -0.20   0.89   1.42   2.35   2.20   0.18   0.23   0.70   0.82   0.35   0.24   0.14  -0.15  -0.80  -2.06  -1.11  -0.32  -0.13  -0.24  -0.38  -0.73  -0.88  -0.48  -0.35  -0.44  -0.92  -0.64  -0.39  -0.31  -0.18  -0.10  -0.14  -0.33 
  0.43   0.31   0.88  -0.65   0.48   0.55   1.01   1.50  -1.26  -1.73   0.53   0.72   1.33   2.41  -0.98  -1.96   0.65   0.42   0.58   0.45  -0.72  -1.03   0.38   0.56   0.23   0.44  -0.25  -0.54   0.33   0.16   0.13  -0.11   0.28   0.46   1.73   2.16   0.12   0.28   1.02   1.50   1.70   0.94   0.03  -0.13  -0.30  -0.57  -0.56  -0.29  -0.24  -0.18  -0.18  -1.06  -1.82  -1.03   0.02  -0.32  -0.67  -1.10  -0.60  -0.71  -0.34  -0.47  -0.50  -0.58 
  0.03   0.27   0.00   0.02   0.15   0.32   0.25   0.25   0.08  -0.54   0.47   0.41   0.48   1.10   0.14   0.12   0.21   0.58   0.40   0.50   0.70   1.54   0.37   0.60   0.13   0.15   0.37   0.05   0.18   0.18   0.11   0.06   0.26   0.32   0.50   0.67   0.12   0.22   0.63   0.88   0.79   0.86   0.06  -0.18  -0.17   0.01   0.07   1.42  -0.13  -0.11  -0.23  -0.60  -0.75  -1.21  -0.35  -0.10  -0.10  -0.50  -0.49  -1.38  -0.15  -0.22  -0.15  -0.64 
  0.19  -0.01   0.00   0.09   0.10   0.12   0.23   0.01   0.11   0.04   0.20   0.39   0.10   0.34   0.40   0.13   0.46   0.29   0.23   0.91   0.71   0.76   0.36   0.04   0.32   0.95   0.69   0.22   0.29   0.23   0.13   0.27   0.11   0.15   0.32   0.44   0.13   0.23   0.42   0.43   0.34   0.36   0.11   0.03   0.20   0.40   0.91   1.21  -0.06   0.11   0.10   0.07   0.43   1.01  -0.02   0.01   0.03  -0.16  -0.59  -1.69  -0.08  -0.23  -0.46  -0.91 
  0.06   0.05  -0.02   0.02   0.16   0.07   0.24   0.17  -0.08  -0.15   0.35   0.09   0.17   0.17  -0.21  -0.20   0.38   0.55   0.51   0.23   0.28  -0.37   0.34   0.42   0.41   1.04   1.05  -1.37   0.44   0.38   0.52   2.07   0.09   0.22   0.16   0.11   0.11   0.10   0.17   0.55   0.21   0.23   0.12   0.05   0.16   0.29   0.32   0.93  -0.02   0.08   0.12   0.31   0.66   1.29   0.01  -0.01  -0.03   0.18   1.50   1.18  -0.21  -0.20  -0.37  -1.07 
 -0.01   0.03  -0.01   0.05   0.11   0.05   0.26   0.11  -0.11  -0.12   0.19   0.38   0.28   0.15  -0.34  -0.13   0.26   0.50   0.66   0.12  -0.21  -0.37   0.33   0.58   0.48   0.87  -0.10  -1.45   0.43   0.70   1.35   0.85   0.20   0.06   0.25   0.12   0.19   0.14   0.20   0.45   0.21   0.20   0.07   0.22   0.38   0.36   0.17   0.88   0.18   0.19   0.22   0.40   0.53   0.35  -0.11  -0.02   0.04   0.38   1.80   0.76   0.00  -0.07   0.27   1.86 
  0.01  -0.02   0.00   0.01   0.17   0.09  -0.10  -0.01  -0.03  -0.11   0.22   0.09   0.11  -0.06  -0.14  -0.10   0.37   0.31   0.51  -0.27  -0.40  -0.22   0.44   0.51   0.38   0.01  -0.93  -0.82   0.77   1.24  -0.24  -0.92   0.57   0.28   0.29   0.04  -0.03  -0.10   0.28   0.35   0.16   0.17   0.26   0.60   0.06   0.10   0.20   0.34   0.03   0.14   0.34   0.34   0.32   0.10   0.28   0.22   0.37   0.60   0.79   0.41   0.11   0.32   2.25   1.09 
  0.11  -0.10   0.00   0.06   0.24   0.08  -0.06  -0.15   0.00  -0.04   0.28   0.28  -0.04  -0.19  -0.31  -0.16   0.27   0.52   0.32  -0.40  -0.53  -0.19   0.53   0.85  -0.06  -0.13  -0.45  -0.89   1.21  -0.29  -1.49  -0.74   0.14   0.09   0.09  -0.03   0.33   0.12   0.26   0.26   0.06  -0.11   0.17   0.34   0.55   0.27   0.26   0.27   0.14   0.29   0.23   0.12   0.29   0.10   0.32   0.49   0.75   0.50   0.16   0.06   0.64   1.91   0.96   0.06 
  0.09   0.08  -0.30  -0.13   0.21   0.06  -0.03  -0.26  -0.14  -0.06   0.32   0.17  -0.00  -0.10  -0.46  -0.16   0.44   0.29  -0.21  -0.67  -0.37  -0.18   0.59   0.15  -0.61  -0.27  -0.67  -0.27  -0.32  -1.09  -1.22  -0.34   0.41   0.29   0.18   0.21   0.40   0.18   0.08   0.30   0.09   0.12   0.16   0.34   0.64   0.26   0.12  -0.11   0.25   0.48   0.54   0.24   0.16   0.10   0.58   0.91   0.38   0.21   0.17  -0.17   1.71   0.78   0.05   0.04 
  0.04  -0.02  -0.07  -0.15   0.20  -0.01   0.07  -0.13  -0.21  -0.08   0.47   0.12   0.00  -0.31  -0.21  -0.13   0.58  -0.31  -0.19  -0.62  -0.49  -0.22   0.52  -1.13  -0.84  -0.25  -0.55  -0.20  -2.43  -0.74  -0.94  -0.28   0.40   0.29   0.15   0.07   0.53   0.27   0.48   0.30   0.09   0.08   0.38   0.49   0.46   0.25   0.14  -0.01   0.52   0.96   0.23   0.12   0.10  -0.03   2.24   1.30   0.19  -0.00  -0.04  -0.05   0.29  -0.08  -0.36  -0.27 
 -0.05  -0.07  -0.00  -0.04   0.11  -0.09  -0.01  -0.18  -0.17  -0.12   0.34  -0.32  -0.13  -0.18  -0.35  -0.09  -0.45  -0.56  -0.74  -0.62  -0.29  -0.25  -2.10  -1.15  -0.78  -0.28  -0.35  -0.12  -1.14  -0.47  -0.76  -0.13   0.20   0.13   0.23   0.22   0.19   0.18   0.62   0.18   0.07   0.19   0.75   1.00   0.43   0.13   0.08   0.21   1.53   0.51   0.12   0.03   0.01   0.04   0.01   0.03  -0.02  -0.01  -0.25  -0.01  -0.56  -0.21  -0.15  -0.08 
  0.02   0.03  -0.41   0.05   0.12  -0.04   0.08  -0.17  -0.09  -0.07  -0.27  -0.35  -0.19  -0.18  -0.26  -0.17  -1.25  -0.52  -0.37  -0.40  -0.23  -0.16  -1.23  -0.63  -0.26  -0.34  -0.26  -0.16  -0.31  -0.20  -0.09  -0.17   0.27   0.22   0.11   0.16   0.44   0.19   0.03   0.06   0.05   0.17   0.98   0.46   0.47   0.13   0.03   0.02   0.29   0.04   0.01  -0.06  -0.04  -0.08  -0.74  -0.23  -0.08  -0.04  -0.09   0.13  -0.30  -0.22  -0.09   0.20 
 -0.06  -0.08  -0.22  -0.08  -0.32  -0.32  -0.20  -0.13  -0.11  -0.09  -1.36  -0.91  -0.18  -0.31  -0.39  -0.07  -0.67  -0.32  -0.57  -0.51  -0.09  -0.10  -0.01  -0.37  -0.15  -0.15  -0.25  -0.14  -0.08  -0.11  -0.23  -0.04   0.54   0.27   0.27   0.25   1.31   0.34   0.43   0.17  -0.01  -0.13   0.37   0.15   0.11  -0.04   0.00   0.11  -1.29  -0.17  -0.09  -0.09   0.04   0.06  -0.77  -0.27  -0.19  -0.13  -0.08   0.00  -0.18  -0.12  -0.14  -0.08 
 -0.54  -0.27  -0.47  -0.19   0.01  -2.07  -0.68  -0.59  -0.28  -0.19   0.02  -1.17  -0.47  -0.45  -0.51  -0.17   0.37  -0.48  -0.55  -0.33  -0.42  -0.25   0.21  -0.06  -0.08  -0.22  -0.33  -0.30   0.03   0.01  -0.06  -0.22   1.48   0.55   0.50   0.39   1.29   0.74   0.36   0.24   0.05   0.08  -1.66  -0.89  -0.03   0.02   0.03   0.00  -1.13  -0.56  -0.38  -0.09  -0.11  -0.02  -0.96  -0.41  -0.32  -0.13  -0.17  -0.03  -0.28  -0.28  -0.14  -0.05 
 -2.73  -1.56  -0.53  -0.28   0.94  -1.45  -0.82  -0.83  -0.29  -0.29   0.89  -0.44  -0.37  -0.25  -0.70  -0.20   0.42  -0.22  -0.28  -0.37  -0.51  -0.20   0.22   0.02  -0.07  -0.18  -0.10  -0.12   0.08  -0.08  -0.11  -0.01   0.74   0.57   0.35   0.25  -1.09  -1.76  -0.49   0.10   0.04   0.08  -1.39  -0.63  -0.34  -0.08  -0.13   0.06  -0.42  -0.43  -0.33  -0.15  -0.11  -0.07  -0.60  -0.26  -0.30  -0.16  -0.12  -0.05  -0.33  -0.22  -0.16   0.01 
  2.31  -2.21  -1.00  -0.97   1.09   1.06  -0.75  -1.39  -0.48  -0.34   1.00   0.68  -0.17  -0.38  -0.42  -0.30   0.46   0.50   0.09  -0.20  -0.49  -0.20   0.41   0.26   0.00  -0.29  -0.34  -0.17   0.03   0.03  -0.04  -0.07   1.06   0.62   0.34   0.37  -0.62  -1.82  -1.84  -0.33   0.08   0.07  -0.44  -0.51  -0.48  -0.36  -0.13  -0.11  -0.40  -0.35  -0.34  -0.28  -0.31  -0.13  -0.41  -0.38  -0.53  -0.34  -0.10  -0.08  -0.17  -0.21  -0.26  -0.06 
  1.93   1.64  -1.72  -2.16   0.66   0.91   0.84  -1.20  -0.73  -0.75   0.50   0.81   0.06  -0.28  -0.71  -0.42   0.51   0.45   0.10  -0.03  -0.67  -0.21   0.30   0.36   0.04  -0.01  -0.29  -0.35   0.15   0.05  -0.05  -0.07   0.61   0.79   0.50   0.73   0.14  -0.20  -0.85  -1.90  -0.24  -0.01  -0.15  -0.31  -0.38  -0.54  -0.26  -0.36  -0.12  -0.25  -0.26  -0.31  -0.50  -0.20  -0.37  -0.21  -0.42  -0.38  -0.23  -0.35  -0.29  -0.23  -0.17  -0.13 
  0.68   1.48   1.75  -1.46   0.43   0.60   1.33   0.40  -0.65  -1.42   0.38   0.45   0.19   0.05  -0.54  -0.50   0.30   0.45   0.29   0.00  -0.48  -0.25   0.23   0.44   0.09   0.12  -0.16  -0.24   0.07   0.10  -0.03  -0.12   0.28   0.53   0.50   0.47   0.06   0.02  -0.30  -1.50  -2.07  -0.47  -0.09  -0.16  -0.18  -0.50  -0.53  -0.75  -0.08  -0.10  -0.30  -0.31  -0.83  -0.25  -0.30  -0.53  -0.67  -0.53  -0.21  -0.22  -0.23  -0.20  -0.16  -0.19 
  0.51   0.42   1.77   0.28   0.37   0.39   1.22   1.13   1.55  -2.95   0.59   0.83   0.32   0.61   0.62  -0.72   0.30   0.58   0.30   0.21  -0.06  -0.31   0.40   0.25   0.12   0.16  -0.07  -0.26   0.09   0.06  -0.02  -0.07   0.68   0.47   0.86   2.20   0.11   0.08   0.06  -0.04  -0.15  -0.46  -0.01   0.03  -0.05  -0.42  -1.40  -1.15  -0.08  -0.10  -0.17  -0.43  -1.20  -0.47  -0.11  -0.11  -0.55  -0.36  -0.31  -0.34  -0.30  -0.17  -0.25  -0.29 
  0.20   0.23   0.40   0.20   0.23   0.22   0.93   0.48   1.22  -0.82   0.30   0.55   0.51   1.21   1.47  -0.30   0.47   0.41   0.63   0.34   0.48  -0.23   0.30   0.55   0.14   0.43  -0.17  -0.51   0.18   0.13   0.06  -0.04   0.18   0.40   0.62   1.62   0.08   0.23   0.38   0.41   0.79   2.26   0.07  -0.04  -0.00  -0.01  -0.55  -1.27  -0.04  -0.05  -0.08  -0.32  -1.43  -1.69  -0.15  -0.15  -0.37  -0.30  -0.40  -0.81  -0.15  -0.24  -0.28  -0.50 
